what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382443128149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382443134395
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1382443141930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382443142290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382443162320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382443177828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382443182342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382443187578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382443188987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382443190569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382443191980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382443196528
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382443228626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382443231068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382443365087
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1382443365137
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382443386218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382443388119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382443391190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382443394369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382443397946
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382443432958
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1382443432991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382443481880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382443650338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382443658632
started,bundle,org.eclipse.equinox.p2.ui,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.ui",1382447548429
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1382447548632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382447569358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.help.aboutAction",1382447569361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382447573642
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382447587322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382447588656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382447590923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382447618237
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382447633748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382447634890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382447734667
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382447737431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382447739532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382447749525
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382447751812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382447755929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382447758037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382447762423
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382447766974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382447769911
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382447778024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382447802168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382470917212
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1382489904136
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1382489904137
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1382489904138
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1382489904139
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1382489904139
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1382489904140
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1382489904140
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1382489904141
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1382489904141
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1382489904142
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1382489904142
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1382489904143
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1382489904155
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1382489904155
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1382489904155
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1382489904156
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1382489904156
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1382489904157
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1382489904157
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1382489904157
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1382489904158
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1382489904158
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1382489904158
